Review_Year,Complaint_Type,Event_Date,Location,Beat,Individual_Number,Action_Number,Action_Seq,Allegation_Number,Allegation_Type,Allegation_Seq,Incident_Number,Incident_Seq,PSS_Finding,CRB_Finding,CRB_Individual_Sustained,CRB_Split,Chief_Finding,Chief_Individual_Sustained,CRB_Chief,Concurrence,Chief,Exclusion,Chief_Action_Sustained,Chief_Allegation_Sustained,Chief_Incident_Sustained,CRB_Action_Sustained,CRB_Allegation_Sustained,CRB_Incident_Sustained,Notes,FID
2014,Citizen,2014-06-18T00:00:00.000Z,139 Keller St,267,14-0557.01.A.06,14-0557.01.A,6,14-0557.01,Force,6,14-0557,6,Exonerated,Unfounded,0,1,Exonerated,0,Unfounded-Exonerated,0,0,0,0,0,0,0,0,0,,725
2014,Citizen,2014-06-18T00:00:00.000Z,139 Keller St,267,14-0557.01.A.07,14-0557.01.A,7,14-0557.01,Force,7,14-0557,7,Exonerated,Unfounded,0,1,Exonerated,0,Unfounded-Exonerated,0,0,0,0,0,0,0,0,0,,726
2014,Citizen,2014-06-18T00:00:00.000Z,139 Keller St,267,14-0557.01.A.08,14-0557.01.A,8,14-0557.01,Force,8,14-0557,8,Exonerated,Unfounded,0,1,Exonerated,0,Unfounded-Exonerated,0,0,0,0,0,0,0,0,0,,727
2014,Citizen,2014-06-18T00:00:00.000Z,139 Keller St,267,14-0557.01.A.09,14-0557.01.A,9,14-0557.01,Force,9,14-0557,9,Exonerated,Unfounded,0,1,Exonerated,0,Unfounded-Exonerated,0,0,0,0,0,0,0,0,0,,728
2014,Citizen,2014-06-18T00:00:00.000Z,139 Keller St,267,14-0557.01.A.10,14-0557.01.A,10,14-0557.01,Force,10,14-0557,10,Exonerated,Unfounded,0,1,Exonerated,0,Unfounded-Exonerated,0,0,0,0,0,0,0,0,0,,729
2014,Citizen,2014-06-18T00:00:00.000Z,139 Keller St,267,14-0557.01.A.11,14-0557.01.A,11,14-0557.01,Force,11,14-0557,11,Exonerated,Unfounded,0,1,Exonerated,0,Unfounded-Exonerated,0,0,0,0,0,0,0,0,0,,730
2014,Citizen,2014-06-18T00:00:00.000Z,139 Keller St,267,14-0557.01.A.12,14-0557.01.A,12,14-0557.01,Force,12,14-0557,12,Exonerated,Unfounded,0,1,Exonerated,0,Unfounded-Exonerated,0,0,0,0,0,0,0,0,0,,731
2014,Citizen,2014-06-18T00:00:00.000Z,139 Keller St,267,14-0557.01.A.13,14-0557.01.A,13,14-0557.01,Force,13,14-0557,13,Exonerated,Unfounded,0,1,Exonerated,0,Unfounded-Exonerated,0,0,0,0,0,0,0,0,0,,732
2014,Citizen,2014-06-18T00:00:00.000Z,139 Keller St,267,14-0557.01.B.01,14-0557.01.B,1,14-0557.01,Force,14,14-0557,14,Unprovable,Unprovable,0,1,Unprovable,0,Unprovable-Unprovable,1,0,0,0,0,0,0,0,0,,733
2014,Citizen,2014-06-18T00:00:00.000Z,139 Keller St,267,14-0557.01.B.02,14-0557.01.B,2,14-0557.01,Force,15,14-0557,15,Unprovable,Unprovable,0,1,Unprovable,0,Unprovable-Unprovable,1,0,0,0,0,0,0,0,0,,734
2014,Citizen,2014-06-18T00:00:00.000Z,139 Keller St,267,14-0557.01.B.03,14-0557.01.B,3,14-0557.01,Force,16,14-0557,16,Unprovable,Unprovable,0,1,Unprovable,0,Unprovable-Unprovable,1,0,0,0,0,0,0,0,0,,735
2014,Citizen,2014-06-18T00:00:00.000Z,139 Keller St,267,14-0557.01.B.04,14-0557.01.B,4,14-0557.01,Force,17,14-0557,17,Unfounded,Unprovable,0,1,Unprovable,0,Unprovable-Unprovable,1,0,0,0,0,0,0,0,0,,736
2014,Citizen,2014-06-18T00:00:00.000Z,139 Keller St,267,14-0557.01.B.05,14-0557.01.B,5,14-0557.01,Force,18,14-0557,18,Unfounded,Unprovable,0,1,Unprovable,0,Unprovable-Unprovable,1,0,0,0,0,0,0,0,0,,737
2014,Citizen,2014-06-18T00:00:00.000Z,139 Keller St,267,14-0557.01.B.06,14-0557.01.B,6,14-0557.01,Force,19,14-0557,19,Unfounded,Unprovable,0,1,Unprovable,0,Unprovable-Unprovable,1,0,0,0,0,0,0,0,0,,738
2014,Citizen,2014-06-18T00:00:00.000Z,139 Keller St,267,14-0557.01.B.07,14-0557.01.B,7,14-0557.01,Force,20,14-0557,20,Unfounded,Unprovable,0,1,Unprovable,0,Unprovable-Unprovable,1,0,0,0,0,0,0,0,0,,739
2014,Citizen,2014-06-18T00:00:00.000Z,139 Keller St,267,14-0557.01.B.08,14-0557.01.B,8,14-0557.01,Force,21,14-0557,21,Unfounded,Unprovable,0,1,Unprovable,0,Unprovable-Unprovable,1,0,0,0,0,0,0,0,0,,740
2014,Citizen,2014-06-18T00:00:00.000Z,139 Keller St,267,14-0557.01.B.09,14-0557.01.B,9,14-0557.01,Force,22,14-0557,22,Unfounded,Unprovable,0,1,Unprovable,0,Unprovable-Unprovable,1,0,0,0,0,0,0,0,0,,741
2014,Citizen,2014-06-18T00:00:00.000Z,139 Keller St,267,14-0557.01.B.10,14-0557.01.B,10,14-0557.01,Force,23,14-0557,23,Unfounded,Unprovable,0,1,Unprovable,0,Unprovable-Unprovable,1,0,0,0,0,0,0,0,0,,742
2014,Citizen,2014-06-18T00:00:00.000Z,139 Keller St,267,14-0557.01.B.11,14-0557.01.B,11,14-0557.01,Force,24,14-0557,24,Unfounded,Unprovable,0,1,Unprovable,0,Unprovable-Unprovable,1,0,0,0,0,0,0,0,0,,743
2014,Citizen,2014-06-18T00:00:00.000Z,139 Keller St,267,14-0557.01.B.12,14-0557.01.B,12,14-0557.01,Force,25,14-0557,25,Unfounded,Unprovable,0,1,Unprovable,0,Unprovable-Unprovable,1,0,0,0,0,0,0,0,0,,744
2014,Citizen,2014-06-18T00:00:00.000Z,139 Keller St,267,14-0557.01.B.13,14-0557.01.B,13,14-0557.01,Force,26,14-0557,26,Unfounded,Unprovable,0,1,Unprovable,0,Unprovable-Unprovable,1,0,0,0,0,0,0,0,0,,745
2014,Citizen,2014-06-18T00:00:00.000Z,139 Keller St,267,14-0557.02.A.01,14-0557.02.A,1,14-0557.02,Procedure,1,14-0557,27,Exonerated,Unfounded,0,0,Exonerated,0,Unfounded-Exonerated,0,0,0,0,0,0,0,0,0,,746
2014,Citizen,2014-06-18T00:00:00.000Z,139 Keller St,267,14-0557.02.A.02,14-0557.02.A,2,14-0557.02,Procedure,2,14-0557,28,Exonerated,Unfounded,0,0,Exonerated,0,Unfounded-Exonerated,0,0,0,0,0,0,0,0,0,,747
2014,Citizen,2014-06-18T00:00:00.000Z,139 Keller St,267,14-0557.02.A.03,14-0557.02.A,3,14-0557.02,Procedure,3,14-0557,29,Exonerated,Unfounded,0,0,Exonerated,0,Unfounded-Exonerated,0,0,0,0,0,0,0,0,0,,748
2014,Citizen,2014-06-18T00:00:00.000Z,139 Keller St,267,14-0557.02.A.04,14-0557.02.A,4,14-0557.02,Procedure,4,14-0557,30,Exonerated,Unfounded,0,0,Exonerated,0,Unfounded-Exonerated,0,0,0,0,0,0,0,0,0,,749
2014,Citizen,2014-06-18T00:00:00.000Z,139 Keller St,267,14-0557.02.A.05,14-0557.02.A,5,14-0557.02,Procedure,5,14-0557,31,Exonerated,Unfounded,0,0,Exonerated,0,Unfounded-Exonerated,0,0,0,0,0,0,0,0,0,,750
2016,Citizen,2016-02-23T00:00:00.000Z,1046 S Clinton Av,265,16-0450.02.A.01,16-0450.02.A,1,16-0450.02,Procedure,1,16-0450,7,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,0,0,0,0,0,0,0,0,,751
2016,Citizen,2016-02-27T00:00:00.000Z,669 Genesee St,253,16-0141.01.A.01,16-0141.01.A,1,16-0141.01,Procedure,1,16-0141,1,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,0,0,0,0,0,0,0,0,,752
2016,Internal,2016-03-07T00:00:00.000Z,3750 Lake Av,201,16-0157.01.A.01,16-0157.01.A,1,16-0157.01,Force,1,16-0157,1,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,0,,753
2016,Citizen,2016-03-31T00:00:00.000Z,455 Bay St,297,16-0229.01.A.01,16-0229.01.A,1,16-0229.01,Force,1,16-0229,1,Unprovable,Exonerated,0,1,Unprovable,0,Exonerated-Unprovable,0,1,0,0,0,0,0,0,0,,754
2016,Citizen,2016-03-31T00:00:00.000Z,455 Bay St,297,16-0229.01.B.01,16-0229.01.B,1,16-0229.01,Force,2,16-0229,2,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,0,,755
2016,Citizen,2016-03-31T00:00:00.000Z,455 Bay St,297,16-0229.01.C.01,16-0229.01.C,1,16-0229.01,Force,3,16-0229,3,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,0,,756
2016,Citizen,2016-03-31T00:00:00.000Z,455 Bay St,297,16-0229.01.C.02,16-0229.01.C,2,16-0229.01,Force,4,16-0229,4,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,0,,757
2016,Citizen,2016-03-31T00:00:00.000Z,455 Bay St,297,16-0229.01.C.03,16-0229.01.C,3,16-0229.01,Force,5,16-0229,5,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,0,,758
2016,Citizen,2016-03-31T00:00:00.000Z,455 Bay St,297,16-0229.01.D.01,16-0229.01.D,1,16-0229.01,Force,6,16-0229,6,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,0,,759
2016,Citizen,2016-03-31T00:00:00.000Z,455 Bay St,297,16-0229.01.D.02,16-0229.01.D,2,16-0229.01,Force,7,16-0229,7,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,0,,760
2016,Citizen,2016-03-31T00:00:00.000Z,455 Bay St,297,16-0229.01.D.03,16-0229.01.D,3,16-0229.01,Force,8,16-0229,8,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,0,,761
2016,Citizen,2016-03-31T00:00:00.000Z,455 Bay St,297,16-0229.01.E.01,16-0229.01.E,1,16-0229.01,Force,9,16-0229,9,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,0,,762
2016,Citizen,2016-03-31T00:00:00.000Z,455 Bay St,297,16-0229.01.E.02,16-0229.01.E,2,16-0229.01,Force,10,16-0229,10,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,0,,763
2016,Citizen,2016-03-31T00:00:00.000Z,455 Bay St,297,16-0229.01.E.03,16-0229.01.E,3,16-0229.01,Force,11,16-0229,11,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,0,,764
2016,Citizen,2016-03-31T00:00:00.000Z,455 Bay St,297,16-0229.01.F.01,16-0229.01.F,1,16-0229.01,Force,12,16-0229,12,Unprovable,Unfounded,0,0,Unprovable,0,Unfounded-Unprovable,0,1,0,0,0,0,0,0,0,,765
2016,Citizen,2016-03-31T00:00:00.000Z,455 Bay St,297,16-0229.01.F.02,16-0229.01.F,2,16-0229.01,Force,13,16-0229,13,Unprovable,Unfounded,0,0,Unprovable,0,Unfounded-Unprovable,0,1,0,0,0,0,0,0,0,,766
2016,Citizen,2016-03-31T00:00:00.000Z,455 Bay St,297,16-0229.01.F.03,16-0229.01.F,3,16-0229.01,Force,14,16-0229,14,Unprovable,Unfounded,0,0,Unprovable,0,Unfounded-Unprovable,0,1,0,0,0,0,0,0,0,,767
2016,Citizen,2016-03-31T00:00:00.000Z,455 Bay St,297,16-0229.01.G.01,16-0229.01.G,1,16-0229.01,Force,15,16-0229,15,Unfounded,Unprovable,0,0,Unfounded,0,Unprovable-Unfounded,0,1,0,0,0,0,0,0,0,,768
2016,Citizen,2016-03-31T00:00:00.000Z,455 Bay St,297,16-0229.01.G.02,16-0229.01.G,2,16-0229.01,Force,16,16-0229,16,Unfounded,Unprovable,0,0,Unfounded,0,Unprovable-Unfounded,0,1,0,0,0,0,0,0,0,,769
2016,Citizen,2016-03-31T00:00:00.000Z,455 Bay St,297,16-0229.01.G.03,16-0229.01.G,3,16-0229.01,Force,17,16-0229,17,Unfounded,Unprovable,0,0,Unfounded,0,Unprovable-Unfounded,0,1,0,0,0,0,0,0,0,,770
2016,Citizen,2016-03-31T00:00:00.000Z,455 Bay St,297,16-0229.01.H.01,16-0229.01.H,1,16-0229.01,Force,18,16-0229,18,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,0,,771
2016,Citizen,2016-03-31T00:00:00.000Z,455 Bay St,297,16-0229.01.H.02,16-0229.01.H,2,16-0229.01,Force,19,16-0229,19,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,0,,772
2016,Citizen,2016-03-31T00:00:00.000Z,455 Bay St,297,16-0229.01.H.03,16-0229.01.H,3,16-0229.01,Force,20,16-0229,20,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,0,,773
2016,Citizen,2016-03-31T00:00:00.000Z,455 Bay St,297,16-0229.02.A.01,16-0229.02.A,1,16-0229.02,Courtesy,1,16-0229,21,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,0,,774
2016,Citizen,2016-03-31T00:00:00.000Z,455 Bay St,297,16-0229.02.A.02,16-0229.02.A,2,16-0229.02,Courtesy,2,16-0229,22,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,0,,775
2016,Citizen,2016-03-31T00:00:00.000Z,455 Bay St,297,16-0229.02.A.03,16-0229.02.A,3,16-0229.02,Courtesy,3,16-0229,23,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,0,,776
2016,Citizen,2016-03-31T00:00:00.000Z,455 Bay St,297,16-0229.02.A.04,16-0229.02.A,4,16-0229.02,Courtesy,4,16-0229,24,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,0,,777
2016,Citizen,2016-03-31T00:00:00.000Z,455 Bay St,297,16-0229.02.A.05,16-0229.02.A,5,16-0229.02,Courtesy,5,16-0229,25,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,0,,778
2016,Citizen,2016-03-31T00:00:00.000Z,455 Bay St,297,16-0229.02.B.01,16-0229.02.B,1,16-0229.02,Courtesy,6,16-0229,26,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,0,,779
2016,Internal,2016-04-01T00:00:00.000Z,9 Immel St,281,16-0221.01.A.01,16-0221.01.A,1,16-0221.01,Force,1,16-0221,1,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,0,,780
2016,Internal,2016-04-15T00:00:00.000Z,227 Antlers Dr,OOC,16-0291.01.A.01,16-0291.01.A,1,16-0291.01,Conduct,1,16-0291,1,Sustained,Unprovable,0,0,Sustained,1,Unprovable-Sustained,0,0,0,1,1,1,0,0,1,Used snapshot information disposition (plea prior to Chief's review),781
2016,Internal,2016-04-15T00:00:00.000Z,227 Antlers Dr,OOC,16-0291.01.B.01,16-0291.01.B,1,16-0291.01,Conduct,2,16-0291,2,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,0,0,0,1,1,0,0,1,Used snapshot information disposition (plea prior to Chief's review),782
2016,Internal,2016-04-15T00:00:00.000Z,227 Antlers Dr,OOC,16-0291.02.A.01,16-0291.02.A,1,16-0291.02,Procedure,1,16-0291,3,Sustained,Sustained,1,0,Sustained,1,Sustained-Sustained,1,0,0,1,1,1,1,1,1,Used snapshot information disposition (plea prior to Chief's review),783
2016,Internal,2016-04-15T00:00:00.000Z,227 Antlers Dr,OOC,16-0291.03.A.01,16-0291.03.A,1,16-0291.03,Satellite,1,16-0291,4,Sustained,Sustained,1,0,Sustained,1,Sustained-Sustained,1,0,0,1,1,1,1,1,1,Used snapshot information disposition (plea prior to Chief's review),784
2016,Internal,2016-04-15T00:00:00.000Z,227 Antlers Dr,OOC,16-0291.04.A.01,16-0291.04.A,1,16-0291.04,Satellite,1,16-0291,5,Sustained,Sustained,1,0,Sustained,1,Sustained-Sustained,1,0,0,1,1,1,1,1,1,Used snapshot information disposition (plea prior to Chief's review),785
2016,Internal,2016-04-22T00:00:00.000Z,31 Dove St,221,16-0288.01.A.01,16-0288.01.A,1,16-0288.01,Force,1,16-0288,1,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,0,,786
2016,Internal,2016-05-17T00:00:00.000Z,2222 St Paul St,207,16-0385.01.A.01,16-0385.01.A,1,16-0385.01,Force,1,16-0385,1,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,0,,787
2016,Internal,2016-06-01T00:00:00.000Z,296 Driving Park Av,251,16-0547.01.A.01,16-0547.01.A,1,16-0547.01,Conduct,1,16-0547,1,Unprovable,Sustained,1,0,Unprovable,0,Sustained-Unprovable,0,1,0,0,0,0,1,1,1,,788
2016,Internal,2016-06-01T00:00:00.000Z,296 Driving Park Av,251,16-0547.02.A.01,16-0547.02.A,1,16-0547.02,Procedure,1,16-0547,2,Unprovable,Sustained,1,0,Unprovable,0,Sustained-Unprovable,0,1,0,0,0,0,1,1,1,,789
2016,Internal,2016-06-01T00:00:00.000Z,296 Driving Park Av,251,16-0547.03.A.01,16-0547.03.A,1,16-0547.03,Procedure,1,16-0547,3,Unfounded,Unfounded,0,0,Unfounded,0,Unfounded-Unfounded,1,1,0,0,0,0,0,0,1,,790
2016,Citizen,2016-07-08T00:00:00.000Z,360 East Av,219,16-0707.01.A.01,16-0707.01.A,1,16-0707.01,Force,1,16-0707,1,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,1,0,0,1,,791
2016,Citizen,2016-07-08T00:00:00.000Z,360 East Av,219,16-0707.02.A.01,16-0707.02.A,1,16-0707.02,Satellite,1,16-0707,2,Sustained,Sustained,1,0,Sustained,1,Sustained-Sustained,1,1,0,1,1,1,1,1,1,,792
2016,Citizen,2016-08-08T00:00:00.000Z,100 Remington St,247,16-0679.01.A.01,16-0679.01.A,1,16-0679.01,Force,1,16-0679,1,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,1,1,0,1,1,,793
2016,Citizen,2016-08-08T00:00:00.000Z,100 Remington St,247,16-0679.01.B.01,16-0679.01.B,1,16-0679.01,Force,2,16-0679,2,Sustained,Sustained,1,0,Exonerated,0,Sustained-Exonerated,0,1,0,0,1,1,1,1,1,,794
2016,Citizen,2016-08-08T00:00:00.000Z,100 Remington St,247,16-0679.01.B.02,16-0679.01.B,2,16-0679.01,Force,3,16-0679,3,Sustained,Sustained,1,0,Exonerated,0,Sustained-Exonerated,0,1,0,0,1,1,1,1,1,,795
2016,Citizen,2016-08-08T00:00:00.000Z,100 Remington St,247,16-0679.01.C.01,16-0679.01.C,1,16-0679.01,Force,4,16-0679,4,Sustained,Sustained,1,0,Sustained,1,Sustained-Sustained,1,1,0,1,1,1,1,1,1,,796
2016,Citizen,2016-08-08T00:00:00.000Z,100 Remington St,247,16-0679.01.D.01,16-0679.01.D,1,16-0679.01,Force,5,16-0679,5,Unfounded,Unfounded,0,0,Unfounded,0,Unfounded-Unfounded,1,1,0,0,1,1,0,1,1,,797
2016,Citizen,2016-08-08T00:00:00.000Z,100 Remington St,247,16-0679.02.A.01,16-0679.02.A,1,16-0679.02,Courtesy,1,16-0679,6,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,1,0,0,1,,798
2016,Citizen,2016-08-08T00:00:00.000Z,100 Remington St,247,16-0679.02.A.02,16-0679.02.A,2,16-0679.02,Courtesy,2,16-0679,7,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,1,0,0,1,,799
2016,Citizen,2016-08-08T00:00:00.000Z,100 Remington St,247,16-0679.02.A.03,16-0679.02.A,3,16-0679.02,Courtesy,3,16-0679,8,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,1,0,0,1,,800
2016,Citizen,2016-08-08T00:00:00.000Z,100 Remington St,247,16-0679.02.A.04,16-0679.02.A,4,16-0679.02,Courtesy,4,16-0679,9,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,1,0,0,1,,801
2016,Citizen,2016-08-08T00:00:00.000Z,100 Remington St,247,16-0679.02.A.05,16-0679.02.A,5,16-0679.02,Courtesy,5,16-0679,10,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,1,0,0,1,,802
2016,Citizen,2016-08-08T00:00:00.000Z,100 Remington St,247,16-0679.02.A.06,16-0679.02.A,6,16-0679.02,Courtesy,6,16-0679,11,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,1,0,0,1,,803
2016,Citizen,2016-08-08T00:00:00.000Z,100 Remington St,247,16-0679.02.A.07,16-0679.02.A,7,16-0679.02,Courtesy,7,16-0679,12,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,1,0,0,1,,804
2016,Citizen,2016-08-08T00:00:00.000Z,100 Remington St,247,16-0679.02.A.08,16-0679.02.A,8,16-0679.02,Courtesy,8,16-0679,13,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,1,0,0,1,,805
2016,Citizen,2016-08-08T00:00:00.000Z,100 Remington St,247,16-0679.03.A.01,16-0679.03.A,1,16-0679.03,Procedure,1,16-0679,14,Unfounded,Sustained,1,0,Unfounded,0,Sustained-Unfounded,0,1,0,0,0,1,1,1,1,,806
2016,Citizen,2016-08-08T00:00:00.000Z,100 Remington St,247,16-0679.03.A.02,16-0679.03.A,2,16-0679.03,Procedure,2,16-0679,15,Unfounded,Sustained,1,0,Unfounded,0,Sustained-Unfounded,0,1,0,0,0,1,1,1,1,,807
2016,Citizen,2016-08-08T00:00:00.000Z,100 Remington St,247,16-0679.04.A.01,16-0679.04.A,1,16-0679.04,Satellite,1,16-0679,16,Sustained,Sustained,1,0,Sustained,1,Sustained-Sustained,1,1,0,1,1,1,1,1,1,,808
2016,Citizen,2016-08-08T00:00:00.000Z,100 Remington St,247,16-0679.04.A.02,16-0679.04.A,2,16-0679.04,Satellite,2,16-0679,17,Sustained,Sustained,1,0,Sustained,1,Sustained-Sustained,1,1,0,1,1,1,1,1,1,,809
